Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012]
Afghanistan,AFG,Control of Corruption: Estimate,CC.EST,-1.18377649784088,-1.15232741832733,-1.49369978904724,-1.41949915885925,-1.50288057327271,-1.53190970420837,-1.54035270214081,-1.35423982143402,-1.36474287509918,-1.44590842723846,-1.43037283420563
Afghanistan,AFG,Control of Corruption: Number of Sources,CC.NO.SRC,8,8,9,10,10,10,10,11,11,11,10
Afghanistan,AFG,Control of Corruption: Percentile Rank,CC.PER.RNK,12.2641506195068,12.380952835083,4.7619047164917,5.7142858505249,4.7619047164917,3.80952382087708,3.80952382087708,5.7142858505249,5.28846168518066,0.947867274284363,1.42180097103119
Afghanistan,AFG,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,4.71698093414307,4.7619047164917,0,1.42857146263123,0,0,0,0.476190477609634,0,0,0
Afghanistan,AFG,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,20.2830181121826,20.9523811340332,10.4761905670166,11.9047622680664,9.5238094329834,9.5238094329834,10,12.8571424484253,12.5,9.95260620117188,11.8483409881592
Afghanistan,AFG,Control of Corruption: Standard Error,CC.STD.ERR,0.173320010304451,0.182760819792747,0.157480105757713,0.154592856764793,0.15477192401886,0.162200152873993,0.165113985538483,0.16149228811264,0.161357954144478,0.159914895892143,0.186088413000107
Afghanistan,AFG,Government Effectiveness: Estimate,GE.EST,-1.87955236434937,-1.66956210136414,-1.60950922966003,-1.51861417293549,-1.50134539604187,-1.38897216320038,-1.29025280475616,-1.39618384838104,-1.35930466651917,-1.39949083328247,-1.37553513050079
Afghanistan,AFG,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6,7,8,8,8,8,8,8,8,8
Afghanistan,AFG,Government Effectiveness: Percentile Rank,GE.PER.RNK,1.88679242134094,5.2380952835083,5.2380952835083,6.66666650772095,7.14285707473755,7.14285707473755,7.61904764175415,6.66666650772095,7.21153831481934,6.16113758087158,5.68720388412476
Afghanistan,AFG,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,0,0.952380955219269,1.42857146263123,1.42857146263123,1.42857146263123,3.33333325386047,4.2857141494751,1.42857146263123,1.92307686805725,0.473933637142181,0.473933637142181
Afghanistan,AFG,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,8.49056625366211,11.4285717010498,11.4285717010498,12.380952835083,11.9047622680664,15.2380952835083,18.5714282989502,14.7619047164917,16.3461532592773,14.6919431686401,15.1658763885498
Afghanistan,AFG,Government Effectiveness: Standard Error,GE.STD.ERR,0.284880340099335,0.300028264522552,0.278781324625015,0.245630532503128,0.245708838105202,0.235828951001167,0.233016058802605,0.243076026439667,0.233898401260376,0.221445962786675,0.2263523042202
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.5508017539978,-2.51853036880493,-2.70263171195984,-2.65240693092346,-2.75326204299927,-2.79497361183167,-2.6621561050415,-2.56262516975403,-2.41106843948364,-2.51934909820557,-2.41856145858765
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5,5,5,6,6,6,6,6,6,6,5
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,0.471698105335236,1.41509437561035,0.471698105335236,0.943396210670471,0.471698105335236,0.476190477609634,0.952380955219269,0.952380955219269,2.85714292526245,1.42180097103119,1.89573454856873
Afghanistan,AFG,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,4.24528312683105,4.24528312683105,2.35849046707153,2.8301887512207,2.35849046707153,1.42857146263123,2.85714292526245,2.85714292526245,5.2380952835083,3.3175356388092,3.79146909713745
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.240944445133209,0.24306446313858,0.24160347878933,0.237725615501404,0.223669990897179,0.225671410560608,0.217759668827057,0.213430002331734,0.208894610404968,0.245741248130798,0.243881538510323
Afghanistan,AFG,Regulatory Quality: Estimate,RQ.EST,-1.27180624008179,-1.31168210506439,-1.38916301727295,-1.11377799510956,-1.13820362091064,-1.36976277828217,-1.33969509601593,-1.0188262462616,-1.12413370609283,-1.19309020042419,-1.19257974624634
Afghanistan,AFG,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6,8,9,9,9,9,9,9,9,8
Afghanistan,AFG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,8.96226406097412,8.09523773193359,8.09523773193359,10.4761905670166,10.4761905670166,7.14285707473755,7.14285707473755,13.8095235824585,11.057692527771,10.4265403747559,10.4265403747559
Afghanistan,AFG,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,3.77358484268188,3.80952382087708,3.80952382087708,6.66666650772095,6.1904764175415,3.33333325386047,3.80952382087708,6.66666650772095,5.76923084259033,6.16113758087158,4.7393364906311
Afghanistan,AFG,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,18.3962268829346,16.1904754638672,12.380952835083,20,19.0476188659668,11.9047622680664,12.8571424484253,27.1428565979004,25.480770111084,21.3270149230957,21.8009471893311
Afghanistan,AFG,Regulatory Quality: Standard Error,RQ.STD.ERR,0.22212877869606,0.22888158261776,0.214174583554268,0.19708089530468,0.197536751627922,0.194596856832504,0.197117641568184,0.189519569277763,0.194094315171242,0.176221236586571,0.183461114764214
Afghanistan,AFG,Rule of Law: Estimate,RL.EST,-1.65844225883484,-1.87635684013367,-1.83137428760529,-1.74131882190704,-1.68858671188354,-1.58373689651489,-1.52071392536163,-1.51520264148712,-1.43704450130463,-1.60911154747009,-1.6518931388855
Afghanistan,AFG,Rule of Law: Number of Sources,RL.NO.SRC,9,9,10,11,11,11,11,11,11,12,11
Afghanistan,AFG,Rule of Law: Percentile Rank,RL.PER.RNK,5.18867921829224,1.90476191043854,2.38095235824585,4.2857141494751,4.2857141494751,5.2380952835083,5.7142858505249,4.2857141494751,4.32692289352417,1.877934217453,1.4084507226944
Afghanistan,AFG,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,1.41509437561035,0.476190477609634,0.952380955219269,1.42857146263123,1.42857146263123,1.42857146263123,1.90476191043854,0.952380955219269,0.961538434028625,0,0
Afghanistan,AFG,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,7.07547187805176,4.7619047164917,4.7619047164917,5.2380952835083,6.1904764175415,8.5714282989502,9.5238094329834,8.09523773193359,9.61538505554199,6.57277011871338,5.63380289077759
Afghanistan,AFG,Rule of Law: Standard Error,RL.STD.ERR,0.171099364757538,0.171970620751381,0.155655145645142,0.158325582742691,0.159508109092712,0.165211975574493,0.175973922014236,0.175717651844025,0.179478317499161,0.161895737051964,0.169416144490242
Afghanistan,AFG,Voice and Accountability: Estimate,VA.EST,-1.75158727169037,-1.56788992881775,-1.07768857479095,-1.00657486915588,-1.00705206394196,-0.99081426858902,-1.03778803348541,-1.11755669116974,-1.13543999195099,-1.24006843566895,-1.26743006706238
Afghanistan,AFG,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9,9,10,10,10,10,10,10,12,11
Afghanistan,AFG,Voice and Accountability: Percentile Rank,VA.PER.RNK,2.4154589176178,7.24637699127197,19.8067626953125,21.2560386657715,20.3883495330811,22.1674880981445,20.6896553039551,18.7192115783691,16.2561569213867,14.5539903640747,14.0845069885254
Afghanistan,AFG,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,0,1.44927537441254,13.5265703201294,15.4589376449585,13.5922327041626,14.2857141494751,13.3004922866821,10.837438583374,9.35960578918457,8.45070457458496,6.57277011871338
Afghanistan,AFG,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,6.28019332885742,12.5603866577148,23.6714973449707,24.6376819610596,25.2427177429199,24.630542755127,23.645320892334,22.660099029541,21.674877166748,17.3708915710449,16.4319248199463
Afghanistan,AFG,Voice and Accountability: Standard Error,VA.STD.ERR,0.132212176918983,0.134174570441246,0.131611853837967,0.127118185162544,0.134252890944481,0.130804926156998,0.129876375198364,0.134631022810936,0.132240206003189,0.123408414423466,0.134757056832314
Albania,ALB,Control of Corruption: Estimate,CC.EST,-0.407875537872314,-0.576535522937775,-0.572924494743347,-0.563899636268616,-0.545840263366699,-0.480890601873398,-0.471469223499298,-0.544385254383087,-0.586141347885132,-0.750955939292908,-0.778729438781738
Albania,ALB,Control of Corruption: Number of Sources,CC.NO.SRC,9,9,9,11,11,11,11,11,11,12,13
Albania,ALB,Control of Corruption: Percentile Rank,CC.PER.RNK,38.6792449951172,31.9047622680664,31.4285717010498,32.3809509277344,33.3333320617676,40.476188659668,37.6190490722656,36.1904754638672,34.1346168518066,24.1706161499023,25.1184825897217
Albania,ALB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,26.8867931365967,21.4285717010498,22.8571434020996,24.2857151031494,24.2857151031494,27.1428565979004,27.619047164917,25.238094329834,23.5576915740967,16.5876770019531,17.0616111755371
Albania,ALB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,50,45.238094329834,43.8095245361328,43.3333320617676,43.3333320617676,46.1904754638672,47.6190490722656,45.7142868041992,43.75,35.5450248718262,34.5971565246582
Albania,ALB,Control of Corruption: Standard Error,CC.STD.ERR,0.158030226826668,0.162024855613708,0.149973630905151,0.146152630448341,0.135491609573364,0.1262616366148,0.138142213225365,0.133819967508316,0.132680907845497,0.131880536675453,0.128089383244514
Albania,ALB,Government Effectiveness: Estimate,GE.EST,0.0650628432631493,-0.0353600680828094,-0.154880329966545,-0.0621441006660461,0.0806501731276512,0.0987358614802361,0.0298212617635727,0.0282399524003267,-0.0489184409379959,-0.323875933885574,-0.26892501115799
Albania,ALB,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6,6,7,7,7,7,8,8,9,9
Albania,ALB,Government Effectiveness: Percentile Rank,GE.PER.RNK,56.6037750244141,50.9523811340332,48.0952377319336,49.0476188659668,55.238094329834,57.6190490722656,55.238094329834,54.2857131958008,53.3653831481934,44.0758285522461,44.5497627258301
Albania,ALB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,35.8490562438965,34.2857131958008,31.4285717010498,35.238094329834,42.3809509277344,41.4285697937012,38.5714302062988,40.476188659668,37.019229888916,30.3317527770996,31.7535552978516
Albania,ALB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,68.3962249755859,66.6666641235352,60.9523811340332,64.7619018554688,68.0952377319336,67.6190490722656,67.1428604125977,66.6666641235352,65.8653869628906,55.9241714477539,59.2417068481445
Albania,ALB,Government Effectiveness: Standard Error,GE.STD.ERR,0.267456382513046,0.258666574954987,0.256462782621384,0.233657479286194,0.224906608462334,0.222182780504227,0.219929546117783,0.232511222362518,0.232782915234566,0.205461055040359,0.209506079554558
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.114945493638515,0.196294024586678,0.0885764509439468,0.110049679875374,0.366642981767654,0.373769819736481,0.337447881698608,0.341639041900635,0.485986232757568,0.0919297859072685,-0.143631592392921
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6,6,7,8,8,8,8,8,8,8
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,50.4716987609863,52.3584899902344,50,51.886791229248,58.4905662536621,59.523811340332,57.6190490722656,58.0952377319336,61.4285697937012,49.2891006469727,40.2843589782715
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,36.3207550048828,41.0377349853516,35.8490562438965,37.2641525268555,48.113208770752,46.6666679382324,47.1428565979004,46.6666679382324,52.3809509277344,36.4928894042969,29.8578205108643
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,60.8490562438965,63.6792449951172,60.8490562438965,60.8490562438965,69.3396224975586,70.476188659668,69.0476226806641,67.1428604125977,74.2857131958008,62.5592422485352,53.554500579834
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.233039766550064,0.234690770506859,0.232469826936722,0.229520440101624,0.212307974696159,0.213935792446136,0.206087306141853,0.201144516468048,0.196386188268661,0.228019788861275,0.221984326839447
Albania,ALB,Regulatory Quality: Estimate,RQ.EST,0.159353822469711,0.175859391689301,0.221967235207558,0.272065460681915,0.256079822778702,0.220623150467873,0.186607629060745,0.174237310886383,0.279037684202194,0.25416025519371,0.240491986274719
Albania,ALB,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7,7,8,8,8,9,10,10,11,11
Albania,ALB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,57.5471687316895,58.5714302062988,58.5714302062988,61.9047622680664,62.8571434020996,61.9047622680664,60.9523811340332,59.523811340332,62.980770111084,61.1374397277832,58.7677726745605
Albania,ALB,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,43.8679237365723,46.1904754638672,45.238094329834,49.523811340332,49.523811340332,48.5714302062988,48.5714302062988,48.0952377319336,50,51.6587677001953,51.6587677001953
Albania,ALB,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,68.8679275512695,70.476188659668,71.9047622680664,72.3809509277344,71.9047622680664,70.9523773193359,68.0952377319336,67.1428604125977,70.6730804443359,67.7725143432617,68.2464447021484
Albania,ALB,Regulatory Quality: Standard Error,RQ.STD.ERR,0.225545197725296,0.220166966319084,0.221013695001602,0.203257471323013,0.206044435501099,0.205978915095329,0.196718767285347,0.193548530340195,0.197846993803978,0.181836664676666,0.18147948384285
Albania,ALB,Rule of Law: Estimate,RL.EST,-0.16577909886837,-0.280372351408005,-0.376249194145203,-0.425378829240799,-0.414187848567963,-0.412762373685837,-0.321364849805832,-0.318997442722321,-0.310979843139648,-0.518606007099152,-0.519839763641357
Albania,ALB,Rule of Law: Number of Sources,RL.NO.SRC,10,10,10,11,11,11,11,13,13,15,16
Albania,ALB,Rule of Law: Percentile Rank,RL.PER.RNK,47.1698112487793,42.8571434020996,40,37.6190490722656,37.1428565979004,38.5714302062988,41.9047622680664,44.761905670166,43.75,38.9671363830566,39.9061050415039
Albania,ALB,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,38.6792449951172,32.3809509277344,29.5238094329834,26.1904754638672,27.1428565979004,28.5714282989502,30.4761905670166,32.8571434020996,33.6538467407227,27.2300472259521,27.6995296478271
Albania,ALB,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,54.7169799804688,52.3809509277344,48.0952377319336,47.6190490722656,48.5714302062988,48.5714302062988,52.3809509277344,53.3333320617676,54.3269233703613,46.0093879699707,46.0093879699707
Albania,ALB,Rule of Law: Standard Error,RL.STD.ERR,0.157292708754539,0.148805677890778,0.142738118767738,0.146527513861656,0.144306987524033,0.152046158909798,0.164538860321045,0.144987210631371,0.142986476421356,0.134982943534851,0.131550967693329
Albania,ALB,Voice and Accountability: Estimate,VA.EST,0.13946570456028,0.0859144106507301,0.0864025726914406,0.141880303621292,0.188694432377815,0.203807637095451,0.170948684215546,0.157161772251129,0.143777400255203,0.0488925911486149,0.0220640376210213
Albania,ALB,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10,10,11,12,12,12,12,12,15,16
Albania,ALB,Voice and Accountability: Percentile Rank,VA.PER.RNK,52.1739120483398,50.2415466308594,51.2077293395996,52.1739120483398,52.9126205444336,54.1871910095215,52.2167472839355,52.709358215332,50.2463035583496,51.1737098693848,50.7042236328125
Albania,ALB,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,42.9951705932617,41.062801361084,40.5797119140625,42.9951705932617,44.6601943969727,46.305419921875,45.320198059082,45.8128089904785,46.7980308532715,43.1924896240234,43.6619720458984
Albania,ALB,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,58.4541053771973,56.5217399597168,57.0048294067383,57.487922668457,59.7087364196777,59.1133003234863,57.6354675292969,58.6206893920898,59.1133003234863,56.3380279541016,56.3380279541016
Albania,ALB,Voice and Accountability: Standard Error,VA.STD.ERR,0.124169021844864,0.126804634928703,0.1251250654459,0.121714629232883,0.127507299184799,0.124306581914425,0.122665293514729,0.127311557531357,0.124897427856922,0.117732346057892,0.117871649563313
Algeria,DZA,Control of Corruption: Estimate,CC.EST,-0.637929856777191,-0.635657608509064,-0.66646021604538,-0.655895113945007,-0.658660113811493,-0.598509311676025,-0.67341673374176,-0.639073312282562,-0.61265641450882,-0.472622781991959,-0.521544516086578
Algeria,DZA,Control of Corruption: Number of Sources,CC.NO.SRC,7,7,6,8,9,10,10,10,11,12,12
Algeria,DZA,Control of Corruption: Percentile Rank,CC.PER.RNK,28.301887512207,29.5238094329834,27.619047164917,28.0952377319336,28.5714282989502,31.9047622680664,30,30.4761905670166,31.25,39.3364944458008,36.0189590454102
Algeria,DZA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,19.8113212585449,19.0476188659668,18.0952377319336,17.1428565979004,17.619047164917,20.4761905670166,15.7142858505249,19.0476188659668,20.1923084259033,26.0663509368896,24.6445503234863
Algeria,DZA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,42.4528312683105,43.3333320617676,41.4285697937012,40.476188659668,40,42.8571434020996,41.4285697937012,42.8571434020996,44.711540222168,52.1327018737793,48.8151664733887
Algeria,DZA,Control of Corruption: Standard Error,CC.STD.ERR,0.17695227265358,0.178580597043037,0.18509666621685,0.173814848065376,0.154878869652748,0.14300437271595,0.160436570644379,0.15587642788887,0.154763862490654,0.158713728189468,0.157309725880623
Algeria,DZA,Government Effectiveness: Estimate,GE.EST,-0.513090252876282,-0.653295338153839,-0.573433458805084,-0.56773042678833,-0.488373935222626,-0.536838710308075,-0.464160442352295,-0.410823673009872,-0.339201897382736,-0.430986166000366,-0.447385340929031
Algeria,DZA,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6,6,8,9,9,9,9,9,9,8
Algeria,DZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,32.5471687316895,28.5714282989502,31.9047622680664,32.8571434020996,35.7142868041992,31.4285717010498,35.238094329834,36.6666679382324,41.8269233703613,40.2843589782715,40.7582931518555
Algeria,DZA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,15.5660381317139,12.8571424484253,16.1904754638672,15.2380952835083,19.0476188659668,18.5714282989502,21.9047622680664,24.761905670166,25,25.1184825897217,23.6966819763184
Algeria,DZA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,48.113208770752,41.9047622680664,46.6666679382324,42.8571434020996,47.1428565979004,44.2857131958008,47.1428565979004,50.476188659668,55.769229888916,51.1848335266113,52.6066360473633
Algeria,DZA,Government Effectiveness: Standard Error,GE.STD.ERR,0.248698204755783,0.247155651450157,0.246358692646027,0.216119185090065,0.206083714962006,0.20492148399353,0.196886911988258,0.202287629246712,0.210790902376175,0.191206276416779,0.217348948121071
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.741771519184113,-0.992437243461609,-0.847814321517944,-1.05582988262177,-0.842121779918671,-0.919614136219025,-1.09974193572998,-1.09078657627106,-1.19053518772125,-1.20237147808075,-1.32504332065582
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6,5,6,7,7,7,7,7,7,7
